,authors,by_statement,classifications.udc,contributions,contributors,copyright_date,covers,created.type,created.value,description,description.type,description.value,dewey_decimal_class,edition_name,first_sentence.type,first_sentence.value,full_title,genres,ia_box_id,ia_loaded_id,"identifiers.bodleian,_oxford_university",identifiers.british_library,identifiers.goodreads,identifiers.librarything,identifiers.shelfari,isbn_10,isbn_13,isbn_invalid,key,languages,last_modified.type,last_modified.value,latest_revision,lc_classifications,lccn,links,location,notes,notes.type,notes.value,number_of_pages,ocaid,oclc_number,oclc_numbers,other_titles,pagination,physical_dimensions,physical_format,publish_country,publish_date,publish_places,publishers,revision,series,source_records,subject_place,subject_time,subjects,subtitle,table_of_contents,title,title_prefix,type.key,uri_descriptions,uris,url,weight,work_title,work_titles,works
0,[{'key': '/authors/OL766678A'}],Norman Simms.,,,,,[4311237],/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.6'],,,,,,,,,,['251403'],,,['0773464999'],,,/books/OL3694298M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:54:51.793981,6,['PR3541.L27 S57 2004'],['2003071010'],,,Includes bibliographical references (p. 354-368) and index.,,,372.0,,,,,"xi, 372 p. ;",,,nyu,2004,"['Lewiston, N.Y']",['Edwin Mellen Press'],6,"['Studies in British literature ;', 'v. 80']",,['England'],['18th century.'],"['Lennox, Charlotte, ca. 1729-1804 -- Criticism and interpretation.', 'Women and literature -- England -- History -- 18th century.', 'Picaresque literature, English -- History and criticism.', 'Feminist fiction, English -- History and criticism.', 'Christian converts from Judaism -- History.', 'Satire, English -- History and criticism.', 'Mentally ill in literature.', 'Jewish women in literature.', 'Judaism in literature.', 'Persona (Literature)', 'Jews in literature.']",Charlotte Lennox as Marrana in mid-eighteenth century England,"[{'class': 'section', 'type': {'key': '/type/toc_item'}}]","Crypto-judaism, madness, and the female Quixote",,/type/edition,,,,,,,[{'key': '/works/OL4093175W'}]
0,[{'key': '/authors/OL52466A'}],Tom Austin.,,,,,[1514970],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.6'],,,,,,['IA173301'],['pahgosa00aust'],,,['3656600'],,,['0803496303'],,,/books/OL3694786M,[{'key': '/languages/eng'}],/type/datetime,2012-04-06T16:41:11.289602,6,['PS3601.U864 P34 2003'],['2003093925'],,,,/type/text,"""An Avalon western""--Jacket.",232.0,pahgosa00aust,,['53341692'],,232 p. ;,,,nyu,2003,['New York'],['Avalon Books'],6,"[""The O'Malley saga ;"", 'bk. 3']",['ia:pahgosa00aust'],,,,,,Pahgosa,,/type/edition,,,,,,,[{'key': '/works/OL672238W'}]
0,[{'key': '/authors/OL246030A'}],Trevor Scott.,,,,,[4311913],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],1st ed.,,,,['Fiction.'],,,,,['1899014'],,,['1930486391'],,,/books/OL3695969M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:09:32.125408,6,['PS3569.C6787 D39 2003'],['2003102336'],,,,,,203.0,,,['56088032'],,203 p. ;,,,oru,2003,"['Bend, Or']",['Salvo Press'],6,,,['Munich (Germany)'],,"['Tour guides (Persons) -- Fiction.', 'Munich (Germany) -- Fiction.']",,,The dawn of midnight,,/type/edition,,,,,,,[{'key': '/works/OL2034542W'}]
0,[{'key': '/authors/OL1519465A'}],P.R. Fittante.,,,,,[2118357],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.6'],1st ed.,,,,['Fiction.'],,,,,['3304279'],,,['1930486421'],,,/books/OL3696450M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:09:32.125408,6,['PS3606.I865 S67 2003'],['2003104421'],,,,,,196.0,,,['59879938'],,196 p. ;,,,oru,2003,"['Bend, Or']",['Salvo Press'],6,,,,,"['Test pilots -- Fiction.', 'B-2 bomber -- Fiction.']",,,Spirit flight,,/type/edition,,,,,,,[{'key': '/works/OL6040452W'}]
0,[{'key': '/authors/OL1520301A'}],Margaret Carpenter Evans.,,,,,[2122674],/type/datetime,2008-04-01T03:28:50.625462,,,,"['820.9', 'B']",,,,,['Biography.'],,,,,['1786107'],['7960035'],,['1931807205'],,,/books/OL3698773M,[{'key': '/languages/eng'}],/type/datetime,2010-08-03T18:51:32.348139,6,['PR55.T888 E88 2003'],['2003113711'],,,,/type/text,Includes bibliographical references (p. 314-325).,325.0,,,,,"xiv, 325 p. :",,,nhu,2003,"['Portsmouth, N.H', 'Hanover [N.H.]']","['P.E. Randall Publisher', 'Distributed by University Press of New England']",6,,,"['United States', 'United States.']",,"['Tuve, Rosemond, 1903-1964.', 'Critics -- United States -- Biography.', 'English teachers -- United States -- Biography.', 'Literary historians -- United States -- Biography.', 'English philology -- Study and teaching -- United States.', 'English literature -- History and criticism -- Theory, etc.']",a life of the mind,,Rosemond Tuve,,/type/edition,,,,,,,[{'key': '/works/OL6042252W'}]
0,[{'key': '/authors/OL1520357A'}],Hugh Alan Smith.,,,,,[4312098],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.6'],,,,,['Fiction'],,,,,['2921979'],,,['0836192680'],,,/books/OL3698948M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:09:32.125408,7,['PR9199.4.S65 W485 2004'],['2003114341'],,,,/type/text,Sequel to: When lightning strikes.,261.0,,,['53305943'],,261 p. :,,,onc,2004,"['Waterloo, Ont', 'Scottdale, Pa']",['Herald Press'],7,['Crossings of promise'],"['marc:marc_records_scriblio_net/part14.dat:162667683:823', 'marc:marc_loc_updates/v37.i23.records.utf8:4261175:823']",,,"['Hutterite Brethren -- Fiction', 'Women pioneers -- Fiction']",,,When the river calls,,/type/edition,,,,,,,[{'key': '/works/OL6042358W'}]
0,[{'key': '/authors/OL261718A'}],by Jason Milligan.,,,,,[4312343],,,,,,['812/.54'],,,,,,,,,,['3156121'],,,['0573628688'],,,/books/OL3701589M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:54:51.793981,5,['PS3563.I422832 H47 2002'],['2003267961'],,,,,,128.0,,,,"['Here, there, and everywhere']",128 p. ;,,,nyu,2002,['New York'],['S. French'],5,,,,,"['One-act plays, American.']",eight site-specific one-act plays,"[{'value': 'Getting even', 'type': '/type/text'}, {'value': 'Exodus from McDonaldland', 'type': '/type/text'}, {'value': 'Less said, the better', 'type': '/type/text'}, {'value': 'Rivals', 'type': '/type/text'}, {'value': 'Strange as it may seem', 'type': '/type/text'}, {'value': 'Juris prudence', 'type': '/type/text'}, {'value': 'The genuine article', 'type': '/type/text'}, {'value': 'Waiting for Ringo.', 'type': '/type/text'}, {'value': '', 'type': '/type/text'}]","Here, there & everywhere",,/type/edition,,,,,,,[{'key': '/works/OL2111029W'}]
0,[{'key': '/authors/OL33413A'}],Jennifer Crusie.,,,,,[178310],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.6'],1st ed.,,,,['Fiction.'],,,,,['1450921'],['21565'],,['0312284683'],,,/books/OL3702849M,[{'key': '/languages/eng'}],/type/datetime,2010-08-03T18:56:51.333942,7,['PS3553.R7858 F35 2002'],['2003269804'],,,,,,340.0,,,,,"vii, 340 p. ;",,,nyu,2002,['New York'],"[""St. Martin's Press""]",7,,,,,"['Forgers -- Fiction.', 'Swindlers and swindling -- Fiction.']",,,Faking it,,/type/edition,"['Contributor biographical information', 'Publisher description']","['http://www.loc.gov/catdir/bios/hol054/2003269804.html', 'http://www.loc.gov/catdir/description/hol042/2003269804.html']","['http://www.loc.gov/catdir/bios/hol054/2003269804.html', 'http://www.loc.gov/catdir/description/hol042/2003269804.html']",,,,[{'key': '/works/OL503057W'}]
0,[{'key': '/authors/OL40911A'}],Amanda Cockrell.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],1st ed.,,,,['Fiction.'],,,,,['1107952'],['2338278'],,['1884824234'],,,/books/OL3706720M,[{'key': '/languages/eng'}],/type/datetime,2010-08-03T19:01:49.329490,4,['PS3553.O28 P66 2001'],['2003277226'],,,,,,342.0,,,['48744872'],,342 p. ;,,,ncu,2001,"['Chapel Hill, N.C']",['Tryon Pub. Co.'],4,,,"['Hollywood (Los Angeles, Calif.)']",,"['Inheritance and succession -- Fiction.', 'Actors and actresses -- Fiction.', 'Blacklisting of entertainers -- Fiction.', 'Hollywood (Los Angeles, Calif.) -- Fiction.']",a novel,,Pomegranate seed,,/type/edition,,,,,,,[{'key': '/works/OL555307W'}]
0,[{'key': '/authors/OL637323A'}],[story written by Sharon Jennings] ; story based on characters created by Paulette Bourgeois and Brenda Clark ; illustrated by Brenda Clark.,,"['Bourgeois, Paulette.', 'Clark, Brenda, ill.']",,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['[E]'],,,,,['Fiction.'],,,,,['7295939'],['54640'],,['0439305748'],,,/books/OL3707161M,[{'key': '/languages/eng'}],/type/datetime,2010-08-03T19:01:49.329490,5,['PZ7.J429877 Fvw 2001'],['2003278319'],,,,/type/text,"RL2.
004-007.
""Interior illustrations prepared with the assistance of Shelley Southern""--Page opp. t.p.",,,,,,1 v. (unpaged) :,,,nyu,2001,['New York'],['Scholastic'],5,,,,,"['Turtles -- Fiction.', 'Thanksgiving Day -- Fiction.', 'Animals -- Fiction.']",,,Franklin's Thanksgiving,,/type/edition,,,,,,,[{'key': '/works/OL3686482W'}]
0,[{'key': '/authors/OL231720A'}],John D. Nesbitt.,,,,,[3734127],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,,,,,['1184281'],['8782469'],,['0783804342'],,,/books/OL370752M,[{'key': '/languages/eng'}],/type/datetime,2010-08-19T23:12:24.968293,6,['PS3564.E76 W55 1999'],['98031494'],,,,,,252.0,,,,,252 p. (large print) ;,,,meu,1999,"['Thorndike, Me']",['G.K. Hall'],6,['G.K. Hall large print western series'],"['marc:marc_records_scriblio_net/part27.dat:82160752:650', 'marc:marc_loc_updates/v36.i04.records.utf8:10815009:650']",,,['Large type books'],,,Wild rose of Ruby Canyon,,/type/edition,,,,,,,[{'key': '/works/OL1931780W'}]
0,[{'key': '/authors/OL217641A'}],Jopi Nyman.,,,,,[4314179],/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.9109362'],,,,,,,,,,['200296'],['2660328'],,['8126902981'],,,/books/OL3716141M,[{'key': '/languages/eng'}],/type/datetime,2010-08-03T19:05:03.463059,7,['PR888.A54 N96 2003'],['2003322969'],,,,/type/text,Includes bibliographical references (p. [165]-176).,176.0,,,,,"vi, 176 p. ;",,,ii ,2003,['New Delhi'],['Atlantic Publishers & Distributors'],7,,,['English-speaking countries.'],['20th century'],"['English prose literature -- 20th century -- History and criticism.', 'Animals in literature.', 'American prose literature -- 20th century -- History and criticism.', 'Postcolonialism -- English-speaking countries.', 'Human-animal relationships in literature.', 'Postcolonialism in literature.']",,,Postcolonial animal tale from Kipling to Coetzee,,/type/edition,['Table of contents'],['http://www.loc.gov/catdir/toc/fy052/2003322969.html'],['http://www.loc.gov/catdir/toc/fy052/2003322969.html'],,,,[{'key': '/works/OL1814556W'}]
0,[{'key': '/authors/OL1528954A'}],Gabriele Linke.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.08509091'],,,,,,,,,,['3652523'],['2174890'],,['3825313670'],,,/books/OL3724728M,[{'key': '/languages/eng'}],/type/datetime,2010-08-03T19:05:52.429450,5,['PR888.L69 L56 2003'],['2003354234'],,,,,,382.0,,,['52271056'],,382 p. ;,,,gw ,2003,['Heidelberg'],['Winter'],5,"['American studies,', 'v. 104', 'American studies (Munich, Germany) ;', 'vv. 104.']",,['English-speaking countries'],"['20th century', '20th century.']","['Harlequin Enterprises -- History.', 'Love stories, English -- History and criticism.', 'Love stories, American -- History and criticism.', 'English fiction -- 20th century -- History and criticism.', 'American fiction -- 20th century -- History and criticism.', 'Literature publishing -- English-speaking countries -- History -- 20th century.', 'Popular literature -- English-speaking countries -- History and criticism.']",eine vergleichende Studie zu zeitgenössischen britischen und amerikanischen popular romances der Verlagsgruppe Harlequin Mills & Boon,,Populärliteratur als kulturelles Gedächtnis,,/type/edition,,,,,,,[{'key': '/works/OL6056746W'}]
0,[{'key': '/authors/OL47759A'}],Valère Novarina.,,,,,[2181378],,,,,,['842/.914'],,,,,,,,,,['2877986'],,,['2867449588'],,,/books/OL3725378M,[{'key': '/languages/fre'}],/type/datetime,2010-04-16T04:55:14.658017,4,['PQ2674.O896 E68 2003'],['2003361665'],,,,,,119.0,,,,,119 p. ;,,,fr ,2003,['Paris'],['P.O.L.'],4,,,,,,théâtre,,équilibre de la croix,L',/type/edition,,,,,,,[{'key': '/works/OL621937W'}]
0,[{'key': '/authors/OL23959A'}],C. Stephen Jaeger.,,,,,"[3696204, 602662]",/type/datetime,2008-04-01T03:28:50.625462,,,,['809/.933543'],,,,,"['Translations into English.', 'Literary collections.']",,,,,"['212814', '922437']",['1149981'],,"['0812234944', '0812216911']",,,/books/OL37254M,[{'key': '/languages/eng'}],/type/datetime,2010-06-23T05:03:46.952910,19,['PN682.L68 J34 1999'],['99024084'],,,,/type/text,Includes bibliographical references (p. [241]-301) and index.,311.0,,,,,"xi, 311 p. ;",,,pau,1999,['Philadelphia'],['University of Pennsylvania Press'],19,['The Middle Ages series'],"['marc:marc_records_scriblio_net/part28.dat:6286554:1043', 'marc:marc_ithaca_college/ic_marc.mrc:170209947:1761']",,,"['Literature, Medieval -- History and criticism', 'Love in literature', 'Literature, Medieval -- Translations into English', 'Nobility of character -- Literary collections', 'Nobility of character in literature', 'Love -- Literary collections']",in search of a lost sensibility,,Ennobling love,,/type/edition,,,,,,,
0,[{'key': '/authors/OL233067A'}],Carl Doerner.,,,,,[2091103],/type/datetime,2008-04-01T03:28:50.625462,,,,['818/.5409'],,,,,,,,,,['2699018'],['8320189'],,['1888683821'],,,/books/OL373173M,[{'key': '/languages/eng'}],/type/datetime,2010-07-28T22:00:33.191168,5,['PS3554.O347 A94 1999'],['98034848'],,,,,,177.0,,,,,177 p. :,,,ohu,1999,"['Wooster, Ohio']",['Wooster Book Company'],5,,,['Vermont'],,['Vermont -- Literary collections.'],"stories, photographs, and poems",,Ashes and embers,,/type/edition,,,,,,,[{'key': '/works/OL1942117W'}]
0,"[{'key': '/authors/OL24105A'}, {'key': '/authors/OL6788798A'}]",Jack Whyte.,,,,,[182900],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],1st ed.,,,,"['Fiction.', 'Adaptations.']",['ia138719'],['sorcerermetamorp00whyt'],,,['992318'],['28157'],,['0312865988'],,,/books/OL37445M,[{'key': '/languages/eng'}],/type/datetime,2011-10-01T16:14:25.819105,7,['PR9199.3.W4589 S67 1999'],['99024569'],,,,/type/text,"""A Tom Doherty Associates book.""
Originally published in 2 v.: Toronto ; New York : Viking, 1997. bk. 1: The fort at River's Bend; bk. 2: Metamorphosis.",352.0,sorcerermetamorp00whyt,,,['Metamorphosis'],352 p. :,,,nyu,1999,['New York'],['Forge Books'],7,"['The Camulod chronicles ;', '[6]']","['marc:marc_records_scriblio_net/part28.dat:6460264:1178', 'ia:sorcerermetamorp00whyt']",,,"['Arthur, King -- Fiction', 'Merlin (Legendary character) -- Fiction', 'Arthurian romances -- Adaptations', 'Kings and rulers -- Fiction', 'Britons -- Fiction', 'Wizards -- Fiction']",metamorphosis,,The sorcerer,,/type/edition,,,,,,,[{'key': '/works/OL90750W'}]
0,[{'key': '/authors/OL277232A'}],by Gillian Mears.,,,,,[4317941],/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.914'],,,,,,,,,,['3523150'],['1021659'],,['0330363468'],,,/books/OL3747428M,[{'key': '/languages/eng'}],/type/datetime,2010-08-03T19:09:56.859901,6,['PR9619.3.M37 M37 2002'],['2003428412'],,,,/type/text,Short stories.,258.0,,,,,258 p. ;,,,at ,2002,['Sydney'],['Pan Macmillan Australia'],6,,,,,,stories,"[{'value': 'Swan dives', 'type': '/type/text'}, {'value': 'Calm abiding and the monk from Sarnath', 'type': '/type/text'}, {'value': 'Bird O Circle', 'type': '/type/text'}, {'value': 'Le moustiquaire', 'type': '/type/text'}, {'value': 'In the heart of the sky', 'type': '/type/text'}, {'value': 'A map of the gardens', 'type': '/type/text'}, {'value': 'Farina', 'type': '/type/text'}, {'value': 'Sad quarrion', 'type': '/type/text'}, {'value': 'Severed land', 'type': '/type/text'}, {'value': 'The friendship garden', 'type': '/type/text'}, {'value': 'I shall not pass along this way again.', 'type': '/type/text'}, {'value': '', 'type': '/type/text'}]",map of the gardens,A ,/type/edition,,,,,,,[{'key': '/works/OL2184936W'}]
0,[{'key': '/authors/OL83686A'}],José Hierro ; edición de Luce López-Baralt.,,"['López Baralt, Luce.']",,,[4318372],,,,,,['861/.64'],1a. ed.,,,,,,,,,['4909208'],,,['843762004X'],,,/books/OL3747859M,[{'key': '/languages/spa'}],/type/datetime,2010-04-16T04:57:01.928754,4,['PQ6615.I45 A6 2002b'],['2003429137'],,,,/type/text,Includes bibliographical references (p. 25-27).,274.0,,,,,274 p. ;,,,sp ,2002,['Madrid'],['Cátedra'],4,"['Letras hispánicas ;', '532']",,,,"['Hierro, José, 1922-']",textos de la prehistoria literaria de José Hierro,,Guardados en la sombra,,/type/edition,,,,,,,[{'key': '/works/OL943818W'}]
0,[{'key': '/authors/OL1539364A'}],Ludovic Schweitzer.,,,,,,,,,,,['843/.92'],,,,,,,,,,['5396474'],,,['289031474X'],,,/books/OL3754833M,[{'key': '/languages/fre'}],/type/datetime,2010-04-16T04:57:01.928754,4,['PQ3919.3.S39 V63 2003'],['2003447918'],,,,,,188.0,,,,,188 p. ;,,,quc,2003,['Montréal'],['Triptyque'],4,,,,,,roman,,Vocations,,/type/edition,,,,,,,[{'key': '/works/OL6074168W'}]
0,[{'key': '/authors/OL1539855A'}],Ricardo Lobato Morchón.,,,,,[4319392],,,,,,['862/.60997291'],,,,,,,,,,['3477924'],,,['8479622180'],,,/books/OL3756260M,[{'key': '/languages/spa'}],/type/datetime,2010-04-16T04:57:01.928754,5,['PQ7381 .L63 2002'],['2003450851'],,,,/type/text,Includes bibliographical references (p. 321-333).,333.0,,,['50203685'],,333 p. ;,,,sp ,2002,['Madrid'],['Editorial Verbum'],5,"['Verbum ensayo', 'Ensayo (Editorial Verbum)']",,,['20th century'],"['Cuban drama -- 20th century -- History and criticism.', 'Theater of the absurd.', 'Absurd (Philosophy) in literature.']",,,"teatro del absurdo en Cuba, 1948-1968",El ,/type/edition,,,,,,,[{'key': '/works/OL6074936W'}]
0,[{'key': '/authors/OL24261A'}],Bruce Sesto.,,,,,[3696593],/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.914'],,,,,,,,,,['110950'],['5724882'],,['0820444677'],,,/books/OL37658M,[{'key': '/languages/eng'}],/type/datetime,2010-06-23T05:33:24.590652,5,['PR6052.A6657 Z87 2001'],['99024975'],,,,/type/text,Includes bibliographical references (p. [129]-136).,136.0,,,,,136 p. ;,,,nyu,2001,['New York'],['Peter Lang'],5,"['Studies in twentieth-century British literature ;', 'v. 3']",,"['England', 'England.']",['20th century.'],"['Barnes, Julian -- Criticism and interpretation.', 'Literature and history -- England -- History -- 20th century.', 'Experimental fiction, English -- History and criticism.', 'Narration (Rhetoric) -- History -- 20th century.', 'Postmodernism (Literature) -- England.']",,,"Language, history, and metanarrative in the fiction of Julian Barnes",,/type/edition,,,,,,,[{'key': '/works/OL14868010W'}]
0,[{'key': '/authors/OL1546801A'}],Fabienne Malapert.,,,,,,,,,,,['838/.502'],,,,,,,,,,['4575167'],,,['3906767663'],,,/books/OL3775977M,[{'key': '/languages/fre'}],/type/datetime,2010-04-16T04:57:01.928754,4,['PT1744 .M35 2002'],['2003538087'],,,,/type/text,"Summary in English and German.
Includes bibliographical references (p. 391-419) and index.
Revision of the author's thesis (doctoral)--Université de Paris, 2000.",428.0,,,['50645204'],,"xv, 428 p. ;",,,sz ,2002,"['Bern', 'New York']",['P. Lang'],4,"['Collection Contacts.', 'v. 57']",,,,"['Logau, Friedrich von, 1604-1655 -- Criticism and interpretation.', 'Epigram.']",l'art de l'epigramme,,Friedrich von Logau (1605-1655),,/type/edition,,,,,,,[{'key': '/works/OL6086120W'}]
0,[{'key': '/authors/OL1548671A'}],by Janet Lorimer ; illustrated by Diane Paterson.,,"['Paterson, Diane, 1946- ill.']",,,[7391243],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,Harvey and Jeremy blow a huge sticky bubble that bounces through town picking up everything in its path.,['[E]'],,,,,,,,,,['2873165'],['2322902'],,['0531043789'],,,/books/OL3781835M,[{'key': '/languages/eng'}],/type/datetime,2016-01-13T04:32:23.818773,7,['PZ7.L8867 Bi 1982'],['81021941'],,,,,,32.0,biggestbubbleint00lori,,['8031643'],,[32] p. :,,,nyu,1982,['New York'],['F. Watts'],7,['An Easy-read story book'],['ia:biggestbubbleint00lori'],,,"['Bubbles -- Fiction.', 'Bubble gum -- Fiction.']",,,The biggest bubble in the world,,/type/edition,,,,,,,[{'key': '/works/OL6089366W'}]
0,[{'key': '/authors/OL894578A'}],Kay Nolte Smith.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,,,,,['1323646'],['488035'],,['0698111346'],,,/books/OL3782063M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:09:32.125408,6,['PS3569.M537554 C3 1982'],['81022175'],,,,,,285.0,,,['8133132'],,285 p. ;,,,nyu,1982,['New York'],"['Coward, McCann & Geoghegan']",6,,,,,,,,Catching fire,,/type/edition,,,,,,,[{'key': '/works/OL4482713W'}]
